6,0.422,"R Sugarloaf Div 1",8,8,0,0
5,0.422,"R Sugarloaf Div 1",23,21,1,1
4,0.422,"R Sugarloaf Div 1",74,51,14,9
3,0.422,"R Sugarloaf Div 1",91,49,29,13
2,0.422,"R Sugarloaf Div 1",112,41,60,11
1,0.422,"R Sugarloaf Div 1",68,10,50,8
0,0.422,"R Sugarloaf Div 1",30,0,26,4
6,0.343,"R Sugarloaf Div 2",3,1,0,2
5,0.343,"R Sugarloaf Div 2",14,14,0,0
4,0.343,"R Sugarloaf Div 2",35,32,3,0
3,0.343,"R Sugarloaf Div 2",100,67,25,8
2,0.343,"R Sugarloaf Div 2",113,46,48,19
1,0.343,"R Sugarloaf Div 2",101,15,61,25
0,0.343,"R Sugarloaf Div 2",46,0,38,8
6,0.425,"R Tidewater",26,25,0,1
5,0.425,"R Tidewater",61,54,3,4
4,0.425,"R Tidewater",108,73,18,17
3,0.425,"R Tidewater",160,75,68,17
2,0.425,"R Tidewater",149,56,75,18
1,0.425,"R Tidewater",129,22,91,16
0,0.425,"R Tidewater",65,0,50,15
6,0.360,"R Tundra",5,5,0,0
5,0.360,"R Tundra",30,27,1,2
4,0.360,"R Tundra",95,67,14,14
3,0.360,"R Tundra",162,100,41,21
2,0.360,"R Tundra",199,85,77,37
1,0.360,"R Tundra",182,29,116,37
0,0.360,"R Tundra",85,0,64,21
